date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:42	82588/82588	---M--	200	added ('OK')	image/jpeg	etag:%22618256a2-1429c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/case-detials-video-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/case-detials-video-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:42	1038/1038	---M--	200	added ('OK')	image/jpeg	etag:%2261825749-40e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/case-details-move.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/thumbs/case-details-move.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/case-details.html)
02:09:42	40677/40677	---M--	200	added ('OK')	image/jpeg	etag:%22618256c4-9ee5%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:43	10032/10032	---M--	200	added ('OK')	image/png	etag:%22618256b8-2730%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-author.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-author.png	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:43	8167/8167	---M--	200	added ('OK')	image/png	etag:%22618256b8-1fe7%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-1.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-1.png	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:43	8172/8172	---M--	200	added ('OK')	image/png	etag:%22618256b9-1fec%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-2.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-2.png	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:43	6287/6287	---M--	200	added ('OK')	image/png	etag:%22618256ba-188f%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-3.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-commentar-3.png	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:43	2918/2918	---M--	200	added ('OK')	image/jpeg	etag:%22618256bb-b66%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:44	2199/2199	---M--	200	added ('OK')	image/jpeg	etag:%22618256bc-897%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:44	2289/2289	---M--	200	added ('OK')	image/jpeg	etag:%22618256bc-8f1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-sidebar-thumbs-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:44	4353/4353	---M--	200	added ('OK')	image/jpeg	etag:%22618256c6-1101%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:44	3689/3689	---M--	200	added ('OK')	image/jpeg	etag:%22618256c7-e69%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:45	3673/3673	---M--	200	added ('OK')	image/jpeg	etag:%22618256c7-e59%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:45	2936/2936	---M--	200	added ('OK')	image/jpeg	etag:%22618256c8-b78%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:45	4433/4433	---M--	200	added ('OK')	image/jpeg	etag:%22618256c9-1151%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:45	4745/4745	---M--	200	added ('OK')	image/jpeg	etag:%22618256c9-1289%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/instagram-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details.html)
02:09:46	27275/27275	---M--	200	added ('OK')	image/jpeg	etag:%22618256bf-6a8b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:46	22559/22559	---M--	200	added ('OK')	image/jpeg	etag:%22618256c0-581f%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:46	37259/37259	---M--	200	added ('OK')	image/jpeg	etag:%22618256c0-918b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:46	25601/25601	---M--	200	added ('OK')	image/jpeg	etag:%22618256c2-6401%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-7.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-7.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:46	27120/27120	---M--	200	added ('OK')	image/jpeg	etag:%22618256c2-69f0%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-8.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-8.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:46	30172/30172	---M--	200	added ('OK')	image/jpeg	etag:%22618256c3-75dc%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-9.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-9.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/grid-layout.html)
02:09:47	51016/51016	---M--	200	added ('OK')	image/jpeg	etag:%22618256c5-c748%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/list-layout.html)
02:09:47	28809/28809	---M--	200	added ('OK')	image/jpeg	etag:%22618256c5-7089%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/list-layout.html)
02:09:47	40877/40877	---M--	200	added ('OK')	image/jpeg	etag:%22618256c6-9fad%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-thumb-list-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/list-layout.html)
02:09:47	67178/67178	---M--	200	added ('OK')	image/jpeg	etag:%22618256bb-1066a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-image-no-sidebar.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/blog/blog-details-image-no-sidebar.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/blog-details-no-sidebar.html)
02:09:48	2923/2923	---M--	200	added ('OK')	image/png	etag:%226182571a-b6b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/contact-location.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/contact-location.png	(from https://radiustheme.com/demo/html/Deltech Technologies/contact.html)
02:09:48	2370/2370	---M--	200	added ('OK')	image/png	etag:%226182571e-942%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/phone-call.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/phone-call.png	(from https://radiustheme.com/demo/html/Deltech Technologies/contact.html)
02:09:48	3296/3296	---M--	200	added ('OK')	image/png	etag:%226182571b-ce0%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/contact-email.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/icon/contact-email.png	(from https://radiustheme.com/demo/html/Deltech Technologies/contact.html)
02:09:50	9819/9819	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261825645-265b%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/gmap3.min.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/gmap3.min.js	(from https://radiustheme.com/demo/html/Deltech Technologies/contact.html)
